X,Y,FID,OBJECTID,ID,INV_MOVIMI,F35DOV_TIP,TIPO,SUBTIPO_MO,SUBTIPO,CLAS_MAPA,ETIQUETA_M,ESRI_OID
-8255880.9041,462056.015099999,210,-7.58397098088e+56,2244,30621,67,Caida,20,Caida de detritos,Caida,cd,1911
-8396095.4838,458819.780699998,211,-7.58397098088e+56,2389,30665,67,Caida,23,Caida de Tierras,Caida,ct,2001
-8401852.1486,457960.182799999,212,-7.58397098088e+56,2390,30663,67,Caida,23,Caida de Tierras,Caida,ct,2002
-8408002.4391,460551.055399999,213,-7.58397098088e+56,2391,30597,67,Caida,15,Caida de roca,Caida,cr,2003
-8407245.5779,440703.330800001,214,-7.58397098088e+56,2393,30260,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,2004
-8451588.1757,437579.539700001,215,-7.58397098088e+56,2395,30232,73,Deformaciones gravitacionales,14,Deformaciones gravitacionales profundas,Deformación gravitacional profunda,gp,2005
-8444552.1655,450739.355799999,216,-7.58397098088e+56,2397,30229,71,Flujo,5,Flujo de detritos,Flujo,fd,2006
-8336091.6066,666008.589600001,217,-7.58397098088e+56,2540,30914,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2104
-8319511.217,691196.425700001,218,-7.58397098088e+56,2542,30805,71,Flujo,6,Flujo de lodo,Flujo,fl,2105
-8407737.9808,658423.901299998,219,-7.58397098088e+56,2543,30790,67,Caida,20,Caida de detritos,Caida,cd,2106
-8358717.4044,515641.187800001,220,-7.58397098088e+56,2545,31108,67,Caida,20,Caida de detritos,Caida,cd,2107
-8434778.5615,595468.0942,221,-7.58397098088e+56,2548,30722,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2108
-8357991.0571,599315.002099998,222,-7.58397098088e+56,2093,30895,73,Deformaciones gravitacionales,14,Deformaciones gravitacionales profundas,Deformación gravitacional profunda,gp,2815
-8358021.9792,599687.7075,223,-7.58397098088e+56,2094,30897,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2816
-8439110.7561,664368.808699999,224,-7.58397098088e+56,2096,30827,67,Caida,15,Caida de roca,Caida,cr,2817
-8147553.1246,499212.003600001,225,-7.58397098089e+56,2097,31405,67,Caida,20,Caida de detritos,Caida,cd,2818
-8164718.4788,510523.792599998,226,-7.58397098089e+56,2098,31388,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2819
-8165025.2753,510046.1545,227,-7.58397098089e+56,2100,31386,67,Caida,15,Caida de roca,Caida,cr,2820
-8173173.0828,482242.223099999,228,-7.58397098089e+56,2101,31369,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2821
-8289243.9121,456727.496800002,229,-7.58397098088e+56,2246,30555,67,Caida,15,Caida de roca,Caida,cr,1912
-8293081.5402,438340.9879,230,-7.58397098088e+56,2248,30525,72,Reptación,8,Reptacion de suelos,Reptación,lr,1913
-8400605.4816,446583.842300002,231,-7.58397098088e+56,2249,30522,67,Caida,15,Caida de roca,Caida,cr,1914
-8402979.9016,447647.535599999,232,-7.58397098088e+56,2251,30507,67,Caida,15,Caida de roca,Caida,cr,1915
-8295974.6224,460800.057300001,233,-7.58397098088e+56,2253,30419,72,Reptación,8,Reptacion de suelos,Reptación,lr,1916
-8302472.3164,447767.809,234,-7.58397098088e+56,2254,30410,67,Caida,15,Caida de roca,Caida,cr,1917
-8304016.2558,462762.941799998,235,-7.58397098088e+56,2255,30392,67,Caida,20,Caida de detritos,Caida,cd,1918
-8402446.706,550597.863499999,236,-7.58397098088e+56,2398,30999,72,Reptación,8,Reptacion de suelos,Reptación,lr,2007
-8348312.4458,606738.435400002,237,-7.58397098088e+56,2400,30855,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2008
-8352792.9747,687293.3072,238,-7.58397098088e+56,2402,30791,67,Caida,15,Caida de roca,Caida,cr,2009
-8404030.5597,458947.794799998,239,-7.58397098088e+56,2403,30654,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2010
-8313181.6101,531827.026,240,-7.58397098088e+56,2405,31118,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2011
-8433616.3433,665899.9296,241,-7.58397098088e+56,2407,30822,71,Flujo,17,Flujo de tierra,Flujo,ft,2012
-8458332.9315,639387.142299999,242,-7.58397098088e+56,2408,30873,67,Caida,20,Caida de detritos,Caida,cd,2013
-7897222.8681,643621.969700001,243,-7.58397098089e+56,2550,31342,67,Caida,20,Caida de detritos,Caida,cd,2109
-8343921.5103,625378.303599998,244,-7.58397098088e+56,2551,30917,67,Caida,20,Caida de detritos,Caida,cd,2110
-8450380.5448,601818.801100001,245,-7.58397098088e+56,10856,30726,71,Flujo,5,Flujo de detritos,Flujo,fd,5511
-8357527.2258,599967.237799998,246,-7.58397098088e+56,2553,30894,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,2111
-8360131.9412,518196.3237,247,-7.58397098088e+56,2555,31084,67,Caida,15,Caida de roca,Caida,cr,2112
-8357850.0029,550183.441300001,248,-7.58397098088e+56,2557,31103,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2113
-8344107.0428,629137.9837,249,-7.58397098088e+56,2559,30919,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2114
-8433906.7073,573602.932799999,250,-7.58397098088e+56,2103,31150,71,Flujo,5,Flujo de detritos,Flujo,fd,2822
-8439753.9862,576430.769200001,251,-7.58397098088e+56,2104,31149,67,Caida,15,Caida de roca,Caida,cr,2823
-8396133.6664,559530.798799999,252,-7.58397098088e+56,2106,31141,67,Caida,20,Caida de detritos,Caida,cd,2824
-8369812.952,565982.080800001,253,-7.58397098088e+56,2107,31139,67,Caida,20,Caida de detritos,Caida,cd,2825
-8369648.5331,569388.882599998,254,-7.58397098088e+56,2108,31138,71,Flujo,17,Flujo de tierra,Flujo,ft,2826
-8369417.6936,561643.253800001,255,-7.58397098088e+56,2110,31137,67,Caida,20,Caida de detritos,Caida,cd,2827
-8406413.7987,563199.718699999,256,-7.58397098088e+56,2111,31134,67,Caida,20,Caida de detritos,Caida,cd,2828
-8411428.4078,447416.437600002,257,-7.58397098088e+56,2256,30390,67,Caida,20,Caida de detritos,Caida,cd,1919
-8447017.2737,455688.2245,258,-7.58397098088e+56,2258,30218,67,Caida,20,Caida de detritos,Caida,cd,1920
-8435342.7287,469874.5418,259,-7.58397098088e+56,2260,30159,67,Caida,15,Caida de roca,Caida,cr,1921
-8361363.0234,516517.907900002,260,-7.58397098088e+56,2262,31111,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1922
-8297105.4058,450090.145399999,261,-7.58397098088e+56,2263,30386,67,Caida,20,Caida de detritos,Caida,cd,1923
-8411475.7186,446964.038699999,262,-7.58397098088e+56,2265,30185,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1924
-8343992.3219,520470.541700002,263,-7.58397098088e+56,2267,31109,72,Reptación,8,Reptacion de suelos,Reptación,lr,1925
-8413373.9158,638518.186799999,264,-7.58397098088e+56,2409,30862,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2014
-8436097.0089,665517.150800001,265,-7.58397098088e+56,2410,30825,67,Caida,15,Caida de roca,Caida,cr,2015
-8416085.6324,665503.371399999,266,-7.58397098088e+56,2411,30854,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2016
-8386649.0873,638808.178100001,267,-7.58397098088e+56,2412,30813,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2017
-8404327.4859,666255.438700002,268,-7.58397098088e+56,2413,30801,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2018
-8383604.3452,644910.983,269,-7.58397098088e+56,2415,30778,67,Caida,20,Caida de detritos,Caida,cd,2019
-8438194.0662,620184.7577,270,-7.58397098088e+56,2560,30716,67,Caida,15,Caida de roca,Caida,cr,2115
-8339119.7656,542649.689399999,271,-7.58397098088e+56,2562,31097,67,Caida,20,Caida de detritos,Caida,cd,2116
-8447800.8269,599748.9058,272,-7.58397098088e+56,2563,30741,71,Flujo,25,Crecida de detritos,Flujo,fcd,2117
-8026257.7376,631216.7764,273,-7.58397098089e+56,2564,31407,67,Caida,15,Caida de roca,Caida,cr,2118
-8050195.1017,656298.685800001,274,-7.58397098089e+56,2565,31301,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,2119
-8448472.64,599297.522300001,275,-7.58397098088e+56,2567,30745,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2120
-8123424.8105,546807.589699998,276,-7.58397098089e+56,2569,31422,67,Caida,20,Caida de detritos,Caida,cd,2121
-8405718.4972,559761.2238,277,-7.58397098088e+56,2112,31133,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2829
-8408101.4022,562877.806499999,278,-7.58397098088e+56,2113,31130,67,Caida,15,Caida de roca,Caida,cr,2830
-8393071.2672,573557.107099999,279,-7.58397098088e+56,2115,31128,67,Caida,20,Caida de detritos,Caida,cd,2831
-8390538.4148,573767.681899998,280,-7.58397098088e+56,2116,31126,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2832
-8396100.0479,573990.216699999,281,-7.58397098088e+56,2117,31124,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2833
-8400731.1613,570395.430500001,282,-7.58397098088e+56,2119,31123,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2834
-8343395.835,598072.665800001,283,-7.58397098088e+56,2268,30819,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,1926
-8366719.2445,687258.9351,284,-7.58397098088e+56,2270,30784,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1927
-8403401.382,457106.954700001,285,-7.58397098088e+56,2272,30661,67,Caida,23,Caida de Tierras,Caida,ct,1928
-8254090.5527,465697.423,286,-7.58397098088e+56,2273,30616,72,Reptación,8,Reptacion de suelos,Reptación,lr,1929
-8410571.359,446087.034,287,-7.58397098088e+56,2274,30396,67,Caida,15,Caida de roca,Caida,cr,1930
-8385621.5442,442509.2454,288,-7.58397098088e+56,2276,30689,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1931
-8404775.8561,447220.690400001,289,-7.58397098088e+56,2416,30499,67,Caida,15,Caida de roca,Caida,cr,2020
-8279499.0038,446241.365699999,290,-7.58397098088e+56,2418,30435,72,Reptación,8,Reptacion de suelos,Reptación,lr,2021
-8402248.446,437881.3807,291,-7.58397098088e+56,2419,30270,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2022
-8353791.3394,543477.628400002,292,-7.58397098088e+56,2421,31099,67,Caida,15,Caida de roca,Caida,cr,2023
-8025860.4384,652106.926800001,293,-7.58397098089e+56,2423,31357,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2024
-8297192.3711,449951.976300001,294,-7.58397098088e+56,2425,30563,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2025
-8347322.9392,618139.197799999,295,-7.58397098088e+56,2427,30904,67,Caida,20,Caida de detritos,Caida,cd,2026
-8119204.6144,547689.135400001,296,-7.58397098089e+56,2571,31410,67,Caida,20,Caida de detritos,Caida,cd,2122
-8383031.6963,493555.8057,297,-7.58397098089e+56,2572,31253,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2123
-8383484.6553,489451.991500001,298,-7.58397098089e+56,2574,31246,67,Caida,20,Caida de detritos,Caida,cd,2124
-8395468.3098,483888.673799999,299,-7.58397098089e+56,2576,31245,67,Caida,20,Caida de detritos,Caida,cd,2125
-8384916.2239,507648.8499,300,-7.58397098089e+56,2577,31241,71,Flujo,2,Avalancha de rocas,Avalancha,ad,2126
-8390181.5245,486348.250799999,301,-7.58397098089e+56,2578,31240,67,Caida,20,Caida de detritos,Caida,cd,2127
-8402026.8089,569526.3517,302,-7.58397098088e+56,2121,31122,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2835
-8405923.2137,574300.7161,303,-7.58397098088e+56,2122,31121,71,Flujo,17,Flujo de tierra,Flujo,ft,2836
-8406889.8008,574196.769099999,304,-7.58397098088e+56,2123,31120,67,Caida,20,Caida de detritos,Caida,cd,2837
-8406881.3406,572259.135200001,305,-7.58397098088e+56,2125,31070,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2838
-8410883.6102,580225.252500001,306,-7.58397098088e+56,2127,31069,67,Caida,20,Caida de detritos,Caida,cd,2839
-8410397.0327,578398.920499999,307,-7.58397098088e+56,2128,31068,67,Caida,20,Caida de detritos,Caida,cd,2840
-8393860.6707,451901.838100001,308,-7.58397098088e+56,2277,30669,67,Caida,15,Caida de roca,Caida,cr,1932
-8400539.6918,457559.069699999,309,-7.58397098088e+56,2279,30664,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1933
-8380612.5011,468969.964200001,310,-7.58397098088e+56,2280,30682,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1934
-8225472.9833,405731.3411,311,-7.58397098089e+56,2282,31450,67,Caida,20,Caida de detritos,Caida,cd,1935
-8221980.0003,409047.957600001,312,-7.58397098089e+56,2284,31449,72,Reptación,8,Reptacion de suelos,Reptación,lr,1936
-8221753.9104,407679.0438,313,-7.58397098089e+56,2285,31447,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,1938
-8400089.1818,493972.718899999,314,-7.58397098088e+56,2428,31230,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2027
-8400045.0869,494040.616599999,315,-7.58397098088e+56,2430,31012,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2028
-8443960.9353,468473.353399999,316,-7.58397098088e+56,2432,30166,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2029
-8447323.8229,469621.830600001,317,-7.58397098088e+56,2434,30162,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,2030
-8309304.6862,536710.999,318,-7.58397098088e+56,2436,31117,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2031
-8364104.3772,671145.4683,319,-7.58397098088e+56,2437,30938,71,Flujo,5,Flujo de detritos,Flujo,fd,2032
-8376090.8147,487241.0669,320,-7.58397098089e+56,2579,31237,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2128
-8395437.6969,483837.3442,321,-7.58397098088e+56,2580,31033,67,Caida,20,Caida de detritos,Caida,cd,2129
-8384924.1895,507409.127099998,322,-7.58397098088e+56,2581,31031,71,Flujo,16,Avalancha de detritos,Avalancha,ar,2130
-8376018.6302,487062.56,323,-7.58397098088e+56,2582,31024,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2131
-8348473.0056,667743.929400001,324,-7.58397098088e+56,2583,30920,71,Flujo,5,Flujo de detritos,Flujo,fd,2132
-8340801.7806,701799.960700002,325,-7.58397098088e+56,2584,30768,67,Caida,23,Caida de Tierras,Caida,ct,2133
-8603171.6172,174731.299199998,326,-7.58397098086e+56,6640,758,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2924
-8603183.6767,177666.9245,327,-7.58397098086e+56,6641,757,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2925
-8606940.7096,174780.1745,328,-7.58397098086e+56,6642,756,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2926
-8609655.9775,183670.69,329,-7.58397098086e+56,6643,754,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2927
-8608764.8031,183976.945799999,330,-7.58397098086e+56,6644,753,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2928
-8580130.0286,166048.063700002,331,-7.58397098086e+56,6645,772,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2929
-8580452.2367,165534.583700001,332,-7.58397098086e+56,6646,771,71,Flujo,6,Flujo de lodo,Flujo,fl,2930
-8580622.3082,164322.032900002,333,-7.58397098086e+56,6647,768,71,Flujo,6,Flujo de lodo,Flujo,fl,2931
-8580532.3249,164328.219300002,334,-7.58397098086e+56,6648,767,71,Flujo,6,Flujo de lodo,Flujo,fl,2932
-8579193.708,163595.123799998,335,-7.58397098086e+56,6649,765,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2933
-8403506.6388,440624.522399999,336,-7.58397098087e+56,6031,16441,71,Flujo,16,Avalancha de detritos,Avalancha,ar,1428
-8280649.3671,518273.685699999,337,-7.58397098086e+56,6252,363,71,Flujo,6,Flujo de lodo,Flujo,fl,1482
-8290918.5901,528853.662300002,338,-7.58397098086e+56,6254,350,71,Flujo,6,Flujo de lodo,Flujo,fl,1483
-8558611.971,131097.8255,339,-7.58397098086e+56,6471,1142,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3487
-8291454.4698,444182.924600001,340,-7.58397098086e+56,6474,711,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3488
-8290773.5655,443291.452399999,341,-7.58397098086e+56,6475,391,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3489
-8289169.6372,443140.8081,342,-7.58397098086e+56,6476,390,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3490
-8289870.6408,441929.463300001,343,-7.58397098086e+56,6478,389,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3491
-8290673.9965,445057.356800001,344,-7.58397098086e+56,6480,388,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3492
-8417848.7841,180529.272799999,345,-7.58397098086e+56,6484,184,68,Volcamiento,1,Volcamiento flexural de roca,Volcamiento,vf,3493
-8580894.4224,162833.572900001,346,-7.58397098086e+56,6650,761,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2934
-8568156.3805,177653.6228,347,-7.58397098086e+56,6651,786,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2935
-8568051.5547,177620.523400001,348,-7.58397098086e+56,6652,782,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2936
-8566369.0843,174907.002500001,349,-7.58397098086e+56,6653,781,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2937
-8573565.5801,177731.2674,350,-7.58397098086e+56,6654,779,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2938
-8576150.666,177090.932700001,351,-7.58397098086e+56,6655,776,71,Flujo,6,Flujo de lodo,Flujo,fl,2939
-8577501.961,174821.006900001,352,-7.58397098086e+56,6656,775,71,Flujo,6,Flujo de lodo,Flujo,fl,2940
-8572947.1384,186013.0933,353,-7.58397098086e+56,6657,800,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2941
-8573444.0563,185734.057700001,354,-7.58397098086e+56,6658,798,71,Flujo,6,Flujo de lodo,Flujo,fl,2942
-8574808.6478,186285.014199998,355,-7.58397098086e+56,6659,797,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2943
-8576876.7165,186958.785399999,356,-7.58397098086e+56,6660,795,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,2944
-8122868.2131,804300.4331,357,-7.58397098086e+56,6037,1323,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1429
-8369462.5306,675864.851100001,358,-7.58397098086e+56,6039,5,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1430
-8270975.7033,594495.484700002,359,-7.58397098086e+56,6041,433,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1431
-8289227.7707,543251.904100001,360,-7.58397098086e+56,6042,386,71,Flujo,17,Flujo de tierra,Flujo,ft,1432
-8228799.222,504651.187600002,361,-7.58397098086e+56,6043,355,71,Flujo,17,Flujo de tierra,Flujo,ft,1433
-8459970.2242,435097.192699999,362,-7.58397098086e+56,6044,1565,71,Flujo,6,Flujo de lodo,Flujo,fl,1434
-8175000.3675,709388.789900001,363,-7.58397098086e+56,6046,1273,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1435
-8521834.3305,269268.414500002,364,-7.58397098089e+56,11945,34850,71,Flujo,12,Deslizamiento por flujo,Flujo,df,6270
-8221539.0267,791948.695,365,-7.58397098086e+56,6048,1302,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1436
-8521764.0755,269220.133099999,366,-7.58397098089e+56,11946,34851,67,Caida,15,Caida de roca,Caida,cr,6271
-8521716.3628,269171.666,367,-7.58397098089e+56,11947,34852,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6272
-8524775.0866,271976.7139,368,-7.58397098089e+56,11948,34853,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6273
-8521497.4344,269128.3675,369,-7.58397098089e+56,11949,34854,71,Flujo,12,Deslizamiento por flujo,Flujo,df,6274
-8521475.7889,269088.9067,370,-7.58397098089e+56,11950,34855,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6275
-8521229.9584,268876.592500001,371,-7.58397098089e+56,11951,34856,71,Flujo,12,Deslizamiento por flujo,Flujo,df,6276
-8282567.4637,476752.846,372,-7.58397098086e+56,6256,336,71,Flujo,17,Flujo de tierra,Flujo,ft,1484
-8521210.7867,268824.9069,373,-7.58397098089e+56,11952,34857,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6277
-8521115.8559,268881.544500001,374,-7.58397098089e+56,11953,34858,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6278
-8521057.4132,269051.767200001,375,-7.58397098089e+56,11955,34860,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6280
